customer_id,0,1,2,3,4,5,6,7,8,9
C00237,6.5081973,7.5789127,4.9893265,8.582433,5.2634554,6.2312365,5.1893687,3.683028,4.3674746,5.23297
C00238,6.7354226,7.5703197,5.13624,8.844849,5.2742667,6.383591,5.221122,3.56703,4.3676696,5.525654
C00239,5.4097724,7.895926,4.528587,9.537828,6.25022,5.814317,5.4762716,3.016011,4.290027,6.400121
C00240,5.9663763,8.517259,4.5317745,8.368646,5.405495,6.4847894,5.64196,2.7782369,4.4021864,5.9404154
C00241,5.9557734,9.021693,2.4082522,5.161472,6.351183,5.9409137,5.405795,2.6659982,4.916587,4.2866826
C00242,5.8985767,6.8920555,3.562845,4.800059,4.2216563,6.988943,5.0791373,2.436258,4.206526,4.8145566
C00243,6.6295915,7.8313794,5.061058,8.362866,5.117801,6.4810405,5.371116,3.5288725,4.3638945,5.250412
C00244,5.8727994,6.7155485,3.8444898,5.130393,4.3366914,6.9890056,5.119661,2.5546193,4.2008967,4.9036164
C00245,5.398036,8.847641,4.6771197,9.187541,5.3639393,6.179665,5.6022897,2.7970076,4.3748136,6.3026223
C00246,6.59171,7.531521,3.9841995,5.745077,4.7826805,6.955305,5.3478,2.7665892,4.4391418,4.762597
C00247,6.3154774,7.1984615,3.225023,4.8690014,5.0272036,6.881948,5.214128,2.3290856,4.4731007,4.8472686
C00248,5.639594,8.189417,4.7059984,9.372813,6.277014,6.231892,5.9187527,2.7533538,4.207491,6.5378366
C00249,5.376386,8.36238,4.184074,9.0182905,5.490223,5.7838383,5.093266,2.943473,4.5036607,6.158361
C00250,5.6278753,9.317102,3.1883118,5.817955,5.325796,5.8248534,5.502392,3.1796029,4.768758,3.8986213
C00251,7.0418286,7.5001836,5.129884,9.035505,4.995814,6.3848524,4.9236364,3.5843697,4.479866,5.641274
C00252,5.554699,7.9448004,4.63211,9.565924,6.331539,6.0507755,5.644912,2.822632,4.259523,6.617185
C00253,5.6778564,8.291619,5.007139,8.305958,5.3825126,6.252763,5.832858,3.5242841,4.2023125,5.113164
C00254,5.867758,8.48823,4.4142985,8.608253,5.416285,6.3395824,5.462539,2.7308393,4.45276,6.1430883
C00255,7.0708823,7.824638,5.237678,8.955673,4.796692,6.592478,5.132432,3.4907641,4.4516883,5.6518807
C00256,6.1571465,8.919404,2.5701056,5.0922465,6.1538596,6.1581507,5.3952174,2.6973228,4.932002,4.2779846
C00257,6.404292,7.4182334,3.2757015,4.857003,4.358009,6.9855304,4.960227,2.3360171,4.5157695,4.8126407
C00258,5.80724,6.8729005,3.1274023,5.2279387,5.3301234,6.598527,5.124485,2.2929013,4.3785195,5.1238794
C00259,6.017918,6.6854854,3.3594131,4.922032,5.1601915,6.8362136,5.2829175,2.405445,4.32108,4.881035
C00260,5.4980702,7.1578746,4.300613,5.6635404,4.4539366,6.670923,5.4581156,3.1260397,4.0796447,4.4196224
C00261,6.7489552,7.725384,5.343189,8.719835,4.755642,6.3833165,5.1647305,3.873438,4.3562045,5.1020546
C00262,6.635688,8.021755,3.9948695,6.554798,5.100656,6.8605876,5.420074,2.5925667,4.526658,5.29205
C00263,7.1642246,8.113785,3.7685401,6.093423,4.8445935,6.910288,5.1517615,2.7451007,4.73656,4.8619184
C00264,6.8366776,7.828748,5.289977,8.496997,4.709115,6.516263,5.231032,3.7601595,4.3773932,5.082532
C00265,7.177618,7.637104,4.9142404,8.165385,4.9125824,6.617647,5.0633745,3.4599018,4.517047,5.278907
C00266,7.307669,7.995163,3.9622629,6.2999306,4.7479563,6.9599376,5.1011696,2.8639317,4.7277365,4.8826046
C00267,6.1039,8.529264,2.854054,5.547252,5.931385,6.1486826,5.336606,2.673789,4.764357,4.545588
C00268,5.1228266,8.709469,4.70238,7.65606,5.1106997,5.9647703,5.8094583,3.6773012,4.1981215,4.4574003
C00269,5.925963,6.798071,3.5836267,4.919572,4.399072,7.0015216,5.0649123,2.3978288,4.259789,4.9329042
C00270,5.9667587,9.1774235,2.0838058,5.468355,5.6926394,5.7611375,4.9331264,2.431876,4.985098,4.5917983
C00271,5.471204,8.054282,4.389702,9.054608,5.6351767,5.7593775,5.163587,3.19874,4.412966,5.937411
C00272,7.267941,7.292149,5.261075,8.727635,5.03694,6.5688324,4.965642,3.464381,4.435128,5.6509604
C00273,6.7314715,7.662078,5.1738605,8.410639,5.0574875,6.4397373,5.282678,3.7077744,4.3540816,5.1124086
C00274,5.7478747,8.98368,3.2516599,5.75035,5.6556916,5.9510045,5.5905614,3.1419475,4.7138667,4.0060916
C00275,6.066242,8.401538,4.6768675,8.4712715,5.484033,6.530354,5.689257,2.8455381,4.3546915,5.940788
C00276,7.0829673,7.707529,5.2841754,8.890201,4.755721,6.551778,5.061301,3.613722,4.444445,5.495672
C00277,5.2976823,7.99238,4.5228496,9.638906,6.615991,5.923277,5.803418,2.7616208,4.202828,6.716185
C00278,5.310488,8.147104,4.7170095,9.313055,6.616716,6.168056,6.160914,2.7816334,4.1093526,6.425859
C00279,5.386563,7.867356,4.4367294,9.5669,6.356185,5.814884,5.4623218,2.9045296,4.299791,6.5548024
C00280,6.3018775,7.4715414,3.6166716,5.4325194,4.9265494,6.7010403,5.2675967,2.77278,4.4461036,4.5538583
C00281,7.037262,7.65399,4.701387,7.917904,5.0435796,6.5697703,5.084878,3.336101,4.525397,5.2713265
C00282,5.1908064,8.344516,4.987292,8.178014,5.42788,5.9913344,5.8815455,3.7451582,4.112769,4.755943
C00283,7.21395,7.628752,5.3311815,9.000363,4.6560326,6.5640597,4.935768,3.5959527,4.484945,5.588988
C00284,7.573863,7.961308,3.9584756,6.4367366,4.6670637,7.0430036,4.9981256,2.7851264,4.77519,5.0249267
C00285,5.887667,6.891955,3.61275,4.8352094,4.2205873,6.958833,5.070432,2.4856749,4.2240777,4.7740965
C00286,6.860131,7.7595487,3.4265335,5.4783354,4.6906357,6.9111476,5.0154567,2.5107465,4.6610413,4.8635178
C00287,6.209022,9.175558,2.3804178,5.1707973,6.1922684,6.028396,5.3219566,2.5901487,4.9557333,4.3130536
C00288,7.2069244,7.32205,5.2065477,8.935009,5.03084,6.405624,4.8988857,3.6812394,4.465675,5.5088806
C00289,5.671098,7.125265,3.1263745,5.1774898,4.7232094,6.554837,4.913616,2.3722193,4.3993397,4.9835963
C00290,5.510193,8.194045,4.537897,9.222714,6.437474,6.2125936,5.979252,2.6276312,4.2017026,6.5826564
C00291,5.8271785,7.017294,3.3835056,4.9913387,4.38945,6.7782745,4.956272,2.4405243,4.3404336,4.854249
C00292,5.0494704,8.84177,4.9201703,7.8755813,4.777459,5.990382,5.789656,3.737083,4.167118,4.4825444
C00293,6.308456,9.238509,2.1598985,5.3317304,5.615632,5.979927,4.9662127,2.39879,5.046541,4.557773
C00294,6.2898364,9.300184,2.0624368,5.2601075,5.5033584,5.948223,4.9256787,2.3858836,5.0152354,4.52285
C00295,6.6966553,7.692556,4.1705346,6.403478,4.840278,6.787954,5.2865868,2.9808633,4.4779778,4.8322434
C00296,7.7627177,8.096964,4.0350466,6.656331,4.7125506,7.0219855,4.9206805,2.885797,4.84288,5.079819
C00297,5.2475185,8.935716,4.307405,9.162052,5.4003305,5.9998975,5.4230256,2.627866,4.478478,6.471777
C00298,6.2962904,8.904291,2.5340173,5.1951923,6.071941,6.0777555,5.3760476,2.5768328,4.8511543,4.3152895
C00299,5.7778797,8.841954,4.6468363,9.134939,5.219486,6.3461547,5.542742,2.712718,4.4642954,6.3589535
C00300,6.429631,7.5341387,3.2447405,4.9244657,4.568197,6.912277,5.0438232,2.3784459,4.5487485,4.7690115
C00301,5.6032357,9.434462,3.1295516,5.8640876,5.270166,5.7663755,5.456465,3.1621487,4.834012,3.9113982
C00302,5.7897882,7.3054338,3.9396894,5.529506,4.928673,6.5981717,5.5035996,3.0193927,4.2300553,4.405099
C00303,4.9779572,8.255815,4.686518,8.01068,5.7469645,5.7587876,5.8691554,3.7887988,4.144222,4.607348
C00304,5.343288,8.204429,5.022303,8.294939,5.5443144,5.9986677,5.876303,3.8011959,4.1282887,4.7928386
C00305,5.139214,8.825377,4.6383452,7.4804683,4.9980626,6.0223413,5.77556,3.5747957,4.2287536,4.4597454
C00306,5.1407924,8.413367,4.7299447,7.561845,5.60167,5.9551497,5.9453454,3.7312012,4.142018,4.4076467
C00307,5.4759326,8.798532,4.7531195,9.198604,5.3155613,6.1952963,5.5865583,2.8775296,4.3700757,6.2291536
C00308,6.954608,8.396397,3.7448406,6.2559614,4.9511733,6.7613816,5.24323,2.7695065,4.7287135,4.846397
C00309,5.494848,8.995913,4.4704657,9.204158,5.2536573,6.197488,5.4617968,2.607499,4.498709,6.500476
C00310,5.973995,6.9821978,3.445578,4.767434,4.3023047,7.0119724,5.0525417,2.3036654,4.2614727,4.9130745
C00311,6.2024727,6.798657,3.7172854,5.125442,4.950458,6.9870567,5.3570046,2.5149913,4.2719007,4.861923
C00313,5.146219,8.341035,4.9459767,8.3209305,5.4208913,5.859618,5.7888417,3.8421545,4.1624784,4.7297053
C00314,5.3465004,8.667303,4.5858216,9.328257,5.42257,6.000229,5.419432,2.8845322,4.4041915,6.3229694
C00315,6.5751586,7.6511645,3.2692707,5.004394,4.5520835,6.9535546,5.0274334,2.381946,4.595228,4.780046
C00316,5.5979385,7.9329925,4.639571,9.527072,6.149484,5.980143,5.515511,2.9676623,4.292782,6.4580994
C00317,5.2243595,8.289427,4.8729234,7.924378,5.6482673,6.00347,5.9924073,3.739693,4.10474,4.6246047
C00318,6.339859,8.94178,2.4628994,5.1616597,6.146979,6.0636554,5.3767223,2.5360882,4.8683906,4.3124437
C00319,6.788359,7.479665,5.346069,8.562429,5.02825,6.3371215,5.1869454,3.9298313,4.332704,4.998739
C00320,5.7672834,9.180797,3.219861,5.81291,5.331636,5.9361386,5.4721875,3.1110811,4.7378798,4.0078998
C00321,6.0659566,8.895449,2.566974,5.216723,6.167123,6.0343037,5.4162045,2.6640613,4.8500357,4.3072133
C00322,5.580231,7.5398974,3.9035547,5.5785675,4.7198124,6.483369,5.424131,3.0473864,4.2421803,4.366969
C00323,6.329501,8.978631,2.4019651,5.463542,5.3806076,6.080026,4.955755,2.4500062,4.931726,4.611615
C00324,6.1243463,7.495868,3.6823297,5.3767467,4.6282706,6.719208,5.2186317,2.78663,4.3989587,4.543893
C00325,6.676158,7.6578765,5.386234,8.768631,4.712902,6.280103,5.0761905,3.9660485,4.351408,5.0349255
C00326,6.678192,7.7031302,5.2218347,8.564774,5.100088,6.4329505,5.3290024,3.6935046,4.3349733,5.208562
C00327,6.688887,7.839432,3.6548827,5.5890107,4.8118467,6.9329085,5.268202,2.5497484,4.5718412,4.864104
C00328,5.1267962,8.734887,5.001707,8.115133,4.8520894,5.9933295,5.739378,3.7616978,4.1979723,4.6406693
C00329,5.934054,8.863411,2.3456135,5.2656584,6.3506474,5.87946,5.3440213,2.5718994,4.881637,4.419737
C00330,5.201823,8.7221155,4.6823354,7.697372,5.0503054,6.0024843,5.6877484,3.57175,4.174912,4.557675
C00331,6.556414,7.554497,5.0427403,9.151556,5.226445,6.161303,5.019513,3.6302707,4.4088583,5.62263
C00332,6.0888734,8.843071,3.2783668,5.655808,5.4409156,6.203846,5.469305,2.970268,4.7076416,4.1650686
C00333,5.882913,8.762719,2.3611345,5.661257,5.552182,5.851663,4.952393,2.5157158,4.852427,4.6842074
C00334,5.954564,8.551408,4.52911,8.518488,5.39104,6.475289,5.6015615,2.722509,4.420941,6.080351
C00335,6.7140837,7.6747756,5.39043,8.735167,4.7175655,6.320265,5.116309,3.9649005,4.349003,5.009517
C00336,5.6078525,8.390317,4.6145844,9.160319,5.3557773,5.981164,5.2811937,3.1316237,4.4313025,6.0077987
C00337,4.972954,8.877689,4.9338617,7.957178,4.7199883,5.9386864,5.7291994,3.788535,4.2017765,4.4831443
C00338,6.2231445,8.938032,2.567235,5.111549,6.1425953,6.153611,5.4108815,2.6202412,4.8827534,4.3174167
C00339,6.0000296,8.929068,3.2495582,5.665759,5.550403,6.1195655,5.544543,3.0381503,4.7241297,4.0780025
C00340,6.1917458,7.0823474,3.3731978,4.9517007,5.103498,6.822913,5.3353395,2.4895098,4.3872623,4.727299
C00341,5.923135,8.563485,4.5972085,8.671597,5.4416485,6.4930496,5.651645,2.701738,4.402617,6.1455903
C00342,6.5502005,7.504949,4.099147,6.127898,4.843734,6.837909,5.333413,2.8906484,4.4139,4.811369
C00343,5.89539,9.216782,2.2139719,5.3803234,5.472161,5.7880907,5.0094805,2.5666475,4.940321,4.381611
C00344,7.3136525,7.9771485,3.7125125,6.1386275,4.7522683,6.92116,4.987585,2.7118068,4.778079,4.9310837
C00345,6.692478,7.4864554,5.0729575,9.226458,5.208042,6.185173,4.951244,3.6124313,4.4243636,5.703734
C00346,7.553857,8.105563,3.8099244,6.274417,4.691151,6.986832,4.938772,2.7698946,4.8511233,4.933538
C00347,5.5377855,8.202139,5.152845,8.276243,5.4495587,6.155883,5.9523683,3.7890275,4.115725,4.811856
C00348,6.303467,7.3020554,3.2348404,4.750397,4.3593125,6.994175,4.9523525,2.2611825,4.4739776,4.86983
C00349,5.551759,8.958282,2.8987684,5.836879,5.518505,5.759398,5.317835,2.9676096,4.726973,4.2258577
C00350,5.7281837,6.935944,3.4935703,5.1169896,4.432811,6.7321243,5.0004144,2.519609,4.2858205,4.846925
C00351,5.221853,7.8828473,4.3763146,9.362684,6.325227,5.658081,5.4823704,3.086225,4.2730207,6.2224436
C00352,7.735908,8.032506,4.0310636,6.589665,4.6756425,7.0558634,4.929853,2.8625958,4.8396096,5.059122
C00353,6.316217,7.4523764,3.2722342,4.9554477,4.522551,6.919174,5.023455,2.309353,4.5143065,4.900192
C00354,6.5516334,7.489626,4.0869083,5.8742023,4.7279687,6.9909573,5.3570485,2.7487283,4.401626,4.860863
C00355,7.403493,8.182113,3.7484677,6.3043833,4.815928,6.9111104,5.0291944,2.7332728,4.8195333,4.9766154
C00356,5.716787,8.089228,4.8418727,8.794995,5.377942,5.993671,5.396444,3.5347877,4.3205132,5.4022946
C00357,5.476194,8.126511,4.670146,9.530616,6.559906,6.1995997,6.0050173,2.6385179,4.164479,6.746827
C00358,5.2179437,7.9585257,4.4609747,9.48621,6.464402,5.779217,5.657328,2.9525583,4.2311816,6.4168177
C00359,6.858632,7.1509385,5.1263123,9.135744,5.3035054,6.144848,4.851128,3.7263963,4.41805,5.578496
C00360,6.4084687,8.872605,2.60859,5.2000475,5.820059,6.2038565,5.319089,2.5288038,4.84213,4.3859673
C00361,5.227875,8.322813,4.817496,7.87482,5.6575317,6.0364795,6.0007896,3.6542625,4.1099663,4.6886077
C00362,6.49709,7.104563,3.9393373,5.5229397,4.8362455,7.0605893,5.3529525,2.595022,4.3437724,4.9189677
C00363,6.2087116,8.912463,2.694599,5.1607575,5.9429445,6.1571097,5.4316087,2.6596835,4.824279,4.2585597
C00364,5.7601995,7.280008,3.160285,5.5578775,5.335456,6.351565,5.115311,2.5527601,4.4497232,4.9230027
C00365,6.5964956,8.600012,3.584959,5.9793406,5.0040913,6.561594,5.322647,2.8442688,4.7119884,4.5651603
C00366,6.020032,8.929021,3.253752,5.6766176,5.2237687,6.1806,5.397218,2.9621763,4.724349,4.1656375
C00367,5.4265676,7.910246,4.432234,9.507892,6.2384825,5.8327208,5.415944,2.9083884,4.3234425,6.514252
C00368,5.5213156,8.0998125,4.7731805,9.460337,6.482235,6.285832,5.995882,2.674471,4.173615,6.67016
C00369,5.5740724,7.992027,4.751664,9.54778,6.3639436,6.149887,5.784779,2.824207,4.219654,6.59405
C00370,5.7551904,8.820461,2.2713034,5.664792,5.7191153,5.741956,4.984162,2.5224733,4.861902,4.66286
C00371,6.8999352,7.7721596,3.6478758,5.768797,4.7374635,6.902293,5.1006913,2.6311553,4.624062,4.8632073
C00372,6.4180274,7.4092584,3.274167,4.8158684,4.3503633,7.008395,4.9644213,2.321616,4.514083,4.81096
C00373,5.2415156,8.005541,4.318425,9.286822,6.4279246,5.884385,5.5868254,2.7422426,4.2916613,6.5215745
C00374,6.614001,8.36444,3.1187904,5.581625,4.9709,6.65151,5.0861325,2.4245446,4.7664914,4.864319
C00375,6.509963,7.7194376,5.107722,8.771379,5.033656,6.232009,5.154129,3.7660584,4.3752174,5.227103
C00376,6.611086,7.5252433,3.360897,5.056048,4.8433332,6.9906826,5.20097,2.355293,4.5649114,4.857996
C00377,7.2642913,8.11049,3.5688822,5.9583626,4.7605844,6.8895965,4.9776926,2.6607907,4.8211303,4.865319
C00378,5.5635896,7.871352,4.5522757,9.50357,6.180996,5.8944135,5.4465528,2.9996786,4.3064833,6.417846
C00379,5.401282,7.9061713,4.557956,9.4771805,6.184418,5.8048043,5.473565,3.0859458,4.2883863,6.2837567
C00380,5.732637,9.305418,2.2372787,5.5025506,5.588336,5.676108,5.046663,2.624584,4.923031,4.370761
C00381,5.3312955,7.9711165,4.2919083,9.322474,6.421763,5.9082,5.5612817,2.7073343,4.2995777,6.6102133
C00382,7.001554,7.7550054,5.2409115,8.925792,4.835441,6.5232472,5.1184187,3.604786,4.4333725,5.5200744
C00383,6.1133814,9.191351,2.284608,5.167383,6.275564,5.937161,5.309325,2.5818095,4.984844,4.32947
C00384,5.9533086,8.822279,3.4164848,5.868002,5.5903397,6.101197,5.588774,3.1225588,4.68374,4.132946
C00385,5.0543575,8.952014,4.6976023,7.6041303,4.826193,5.9924192,5.742294,3.5942938,4.2780566,4.504271
C00386,5.9731784,6.6218734,3.3443305,4.9800944,5.2035217,6.8607326,5.2533197,2.288336,4.28953,5.0684123
C00387,7.1499844,7.806504,5.2937803,8.981613,4.696753,6.6223745,5.077538,3.52777,4.4614644,5.631454
C00388,5.856496,7.5295773,3.9085615,5.8275223,4.698918,6.588128,5.281135,2.9390233,4.326281,4.619951
C00389,5.906756,6.978347,3.4510434,4.751158,4.17012,6.973496,4.9861746,2.360519,4.2780213,4.8578763
C00390,6.5962853,7.4267964,4.0131574,5.7370353,4.7330747,7.013879,5.3269534,2.7113028,4.4153323,4.848794
C00391,5.4878125,8.150515,4.8155966,9.2815895,6.542632,6.3753567,6.1542406,2.6555374,4.124042,6.5543537
C00392,5.840821,8.906134,3.138447,5.6282463,5.683512,5.997621,5.5300565,3.0268235,4.710087,4.073028
C00393,7.0175843,7.7072587,4.9324183,8.015626,4.882337,6.6603236,5.1796336,3.3874307,4.461671,5.2614207
C00394,5.0363836,8.376187,4.8430357,7.8025594,5.655545,5.8805914,5.9528856,3.8150387,4.098619,4.441658
C00395,7.643504,8.0684595,3.938877,6.5015135,4.720831,7.004478,4.953783,2.8290272,4.8379183,5.0206037
C00396,7.1863174,7.8146873,5.250791,8.906998,4.665522,6.6706004,5.0477786,3.4264126,4.490968,5.691631
C00397,6.071258,6.90857,3.3645892,4.9707856,5.1180673,6.79682,5.2828493,2.4437742,4.3527646,4.819886
C00398,5.5318937,8.393518,4.54907,9.424655,5.5894256,6.0093093,5.319459,2.858272,4.4190836,6.4658394
C00399,5.7717876,7.2200384,3.1621444,5.513688,5.344761,6.382655,5.126445,2.5290513,4.439059,4.939873
C00400,5.691153,7.2768245,3.2356563,5.630691,5.2990146,6.317922,5.1314044,2.6212032,4.420577,4.885831
C00401,5.6360903,7.2793317,4.1809683,5.7193108,4.7812634,6.5878534,5.5515966,3.145893,4.154303,4.3819733
C00402,7.213824,7.6856766,5.252024,8.858058,4.899836,6.643835,5.1371803,3.461152,4.4516387,5.647991
C00403,6.5078545,8.621469,2.8892581,5.3702116,5.364325,6.4096327,5.1922717,2.5692139,4.8247333,4.524907
C00404,6.285031,6.894139,3.7885232,5.2131844,4.894785,7.007651,5.3612866,2.5536141,4.2888894,4.8447213
C00405,6.862989,8.254233,3.4874508,5.7769055,4.9316287,6.796522,5.193053,2.5936625,4.7268634,4.8173847
C00406,5.473277,7.890203,4.5703287,9.601395,6.3763657,5.9416447,5.5860634,2.8726811,4.265471,6.5947175
C00407,5.857942,7.9250875,4.839755,9.360706,6.001134,6.1779413,5.597725,3.0544086,4.2727666,6.262333
C00408,5.5534825,8.606732,4.6976795,7.82582,5.2446,6.264734,5.8115153,3.3140538,4.2676587,4.9967346
C00409,4.986684,8.170331,4.627588,8.186686,5.8322353,5.6913357,5.7843266,3.7593002,4.168878,4.752774
C00410,6.8823996,7.7859974,5.213995,8.903007,4.900534,6.489623,5.166883,3.595012,4.4154477,5.506451
C00411,5.416334,8.367448,4.449997,9.428248,5.638505,5.90564,5.260505,2.8715756,4.4244766,6.4564433
C00412,6.8753514,7.0918903,5.144067,9.116726,5.2994847,6.1250353,4.8158503,3.7722664,4.417645,5.5268
C00413,6.0599747,6.707089,3.6898952,5.1336536,5.018501,6.901354,5.3605886,2.5629213,4.246807,4.8161225
C00414,4.9673,8.93851,4.870789,7.8481197,4.712328,5.931758,5.7410655,3.7615256,4.21598,4.4418044
C00415,6.3823667,7.4500303,3.2388842,4.8449636,4.4126806,6.9505076,4.9763155,2.3442724,4.5262656,4.7880588
C00416,5.004178,8.846969,4.955677,8.027448,4.7308707,5.939554,5.7035303,3.7854152,4.20097,4.533838
C00417,7.2020893,8.052143,3.5721378,6.0319405,4.8012276,6.833513,4.9654584,2.6854072,4.802286,4.8906817
C00418,5.6684704,7.1724377,3.1529422,5.2404165,4.71531,6.521782,4.9112773,2.4206924,4.3995275,4.95782
C00419,6.0559196,6.70757,3.703982,5.1817975,4.90948,6.9798355,5.2807174,2.4427106,4.2356334,5.012424
C00420,6.9982753,7.6270647,3.7000208,5.81436,4.8020153,6.9442205,5.094352,2.6487398,4.618438,4.892486
C00421,6.014088,7.540968,3.5052512,5.454821,5.018308,6.539296,5.2932587,2.7751608,4.427694,4.5764704
C00422,5.2247577,8.772022,4.338964,9.2947235,5.4344893,5.925325,5.325629,2.7060676,4.4652004,6.4976044
C00423,6.255747,6.8709707,3.8497567,5.3126917,4.9242682,6.9775805,5.3652067,2.613377,4.2722664,4.834045
C00424,7.254113,7.2723403,5.268849,8.952334,5.0929794,6.461114,4.93741,3.6064236,4.443794,5.618764
C00425,6.3752275,7.530431,3.2759953,4.971405,4.4798203,6.92195,5.016393,2.3309047,4.5326233,4.8661976
C00426,5.019821,8.141759,4.611292,8.192476,5.845895,5.71952,5.7758827,3.7553136,4.1921196,4.7951612
C00427,6.1262693,9.206293,2.4695425,5.054179,6.2025013,6.004409,5.452048,2.6806395,4.939021,4.1251464
C00428,5.949876,8.805278,3.4087152,5.848547,5.5595694,6.1063704,5.5683537,3.104653,4.6787443,4.1445146
C00429,5.528627,7.1016145,4.301777,5.631225,4.4758263,6.7042484,5.4447613,3.0952415,4.070948,4.4477015
C00430,6.2190347,9.014862,2.2787313,5.438296,5.5807643,5.987839,4.9745383,2.4282954,4.9619703,4.6090636
C00431,5.860121,8.009123,4.904181,9.303915,6.0383544,6.2845225,5.7522583,2.9906442,4.2378354,6.267159
C00432,6.9577584,7.5370274,3.727442,5.7750006,4.740444,6.971599,5.0827546,2.6405811,4.584244,4.901275
C00433,5.22313,8.892962,4.386191,8.950058,5.2672167,6.204631,5.4916873,2.5081153,4.404712,6.52795
C00434,7.011811,7.888738,3.7119253,5.7533617,4.7528744,6.99205,5.170283,2.6343396,4.663172,4.8441887
C00435,5.560868,8.918058,4.428877,8.5517645,5.324767,6.431429,5.695244,2.502225,4.4119134,6.281579
C00436,6.670014,8.419089,3.703751,5.9220433,4.8963985,6.7013474,5.329514,2.8139455,4.6717825,4.617001
C00437,5.6245866,7.8909903,4.642407,9.4841795,6.126338,5.9541907,5.4920316,3.0371766,4.2936816,6.3623886
C00438,5.0284405,8.954895,4.607365,7.4088674,4.8360295,5.9853454,5.7632737,3.556827,4.29545,4.413972
C00439,5.6353235,7.522416,3.8770802,5.5194125,4.7378254,6.515021,5.4301734,3.0210302,4.2535725,4.365527
C00440,6.1627326,6.8552556,3.5246928,4.8708434,4.871309,6.94968,5.297993,2.4800146,4.304522,4.7556624
C00441,6.7259817,7.555325,5.371543,8.670523,4.9185076,6.3202786,5.1631618,3.941314,4.329194,5.023365
C00442,7.4120755,8.0761,3.7646317,6.3732777,4.8089533,6.908854,4.980972,2.7307012,4.814206,5.0230556
C00443,5.723816,7.4084873,3.9291377,5.5270796,4.9591303,6.5408673,5.549324,3.0545056,4.2272134,4.3445525
C00444,6.7954106,7.554472,5.35027,8.445506,4.9522605,6.4164944,5.236875,3.8875647,4.323632,4.95485
C00445,5.184258,8.354682,5.0462775,8.184758,5.428443,5.945269,5.9061885,3.8816395,4.1217937,4.614169
C00446,6.7290826,7.6037025,5.162756,9.183801,5.0400305,6.275712,5.0121202,3.6812623,4.4172482,5.5947924
C00447,6.9159303,7.390062,5.005522,8.976718,5.1846294,6.26372,4.899954,3.5780284,4.4820533,5.628033
C00448,6.398346,7.6688066,3.287838,5.102196,4.391955,6.884893,4.954876,2.3679683,4.5702977,4.861244
C00449,6.042188,8.841611,3.3374517,5.688675,5.421878,6.1982875,5.496595,3.0160303,4.6824417,4.1362944
C00450,6.7590394,7.6593447,5.287012,8.585155,4.9796414,6.4322815,5.2611704,3.780892,4.3428755,5.137573
C00451,6.0124593,8.323235,4.666253,8.022648,5.25939,6.4457135,5.626896,3.1123967,4.3482704,5.4120708
C00452,5.9846983,6.9913054,3.5692704,4.859782,4.213931,6.9714613,5.046861,2.465973,4.2693205,4.7909794
C00453,5.2562866,8.0392475,4.464818,9.513574,6.6753054,6.060259,5.8726535,2.5803196,4.2040396,6.810332
C00454,4.8981233,8.890976,4.865514,7.984726,4.747087,5.857975,5.656245,3.7743149,4.2430544,4.4949203
C00455,6.2038555,6.9489117,3.359614,4.996289,5.0439715,7.0070076,5.2182264,2.171843,4.376716,5.157522
C00456,6.209003,9.085162,2.3005693,5.3169565,5.4431486,6.018358,5.0031486,2.4657195,4.9415307,4.4907117
C00457,6.7638636,7.642485,5.236927,8.500115,5.0594163,6.451898,5.2893057,3.7114365,4.344728,5.1645694
C00458,6.5465317,8.349372,3.110647,5.638308,5.3017793,6.4908714,5.181923,2.5749154,4.751222,4.71893
C00459,5.979583,6.797057,3.2580934,4.8207283,5.1861515,6.7927547,5.312196,2.3828862,4.3385444,4.836258
C00460,5.4688306,8.83018,4.7687383,9.156703,5.356985,6.2412496,5.66888,2.844726,4.351843,6.227702
C00461,5.851912,7.930627,4.7904916,9.312832,5.8765473,6.1145053,5.487977,3.1222193,4.309811,6.1677394
C00462,5.7871456,8.599537,4.748557,7.861267,5.0744658,6.386358,5.7238197,3.2508695,4.316371,5.1031785
C00463,5.7845097,7.494892,3.7803905,5.480933,5.012552,6.519286,5.4986925,2.9654634,4.294729,4.397693
C00464,5.279745,8.506303,4.3284106,9.337307,5.554795,5.838572,5.224691,2.8212566,4.459726,6.438119
C00465,7.376368,7.3715158,5.226444,8.834309,5.0205307,6.570786,4.9744234,3.5183084,4.4739466,5.6336727
C00466,5.7103724,7.626665,3.9578319,5.5082603,4.6552343,6.5699563,5.492211,3.0358584,4.253832,4.3303294
C00467,6.1208444,8.405898,4.631659,8.347606,5.4047723,6.539122,5.6465287,2.8537157,4.387187,5.870298
C00468,7.2035785,7.71741,5.3657475,8.9784,4.551803,6.5834813,4.9810715,3.684149,4.468161,5.473387
C00469,6.0578012,6.601386,3.5763972,5.1056237,5.063276,6.951178,5.280746,2.3756042,4.25313,5.04695
C00470,6.1263714,8.987985,2.311465,5.130886,6.3451385,5.990748,5.3415513,2.5264823,4.9207273,4.3937645
C00471,5.7553954,7.0705605,4.2667623,5.73697,4.7302756,6.7113285,5.500171,3.0900795,4.123207,4.485681
C00472,5.085902,8.02038,4.5658007,9.197609,6.6813693,6.0595794,5.9638276,2.7641299,4.167602,6.3818293
C00473,6.5736456,7.4239364,5.0561037,9.265471,5.2150025,6.069495,4.8910527,3.708459,4.4194508,5.6255846
