customer_id,cluster,recency_days,frequency,monetary,avg_ticket,avg_items,Electronics,Clothing,Groceries,Books,Toys,pay_mobile,pay_credit,pay_cash,age
C00173,4,51,8,39544.18,4943.0225,3.375,0.2222222222222222,0.1111111111111111,0.18518518518518517,0.18518518518518517,0.2962962962962963,0.0,1.0,0.0,32.0
C00174,1,47,6,24364.370000000003,4060.728333333334,4.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.2916666666666667,1.0,0.0,0.0,36.0
C00175,1,334,5,13012.23,2602.446,3.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.4,0.26666666666666666,1.0,0.0,0.0,35.0
C00176,0,12,3,2990.9,996.9666666666667,3.0,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,1.0,0.0,38.0
C00177,2,20,3,7880.53,2626.8433333333332,2.6666666666666665,0.125,0.25,0.375,0.0,0.25,0.0,0.0,1.0,47.0
C00178,4,281,5,18106.05,3621.21,3.2,0.125,0.375,0.0625,0.0,0.4375,0.0,0.0,1.0,28.0
C00179,1,298,6,20310.5,3385.0833333333335,2.3333333333333335,0.21428571428571427,0.0,0.07142857142857142,0.35714285714285715,0.35714285714285715,1.0,0.0,0.0,44.0
C00180,1,73,7,15039.929999999998,2148.561428571428,3.142857142857143,0.13636363636363635,0.0,0.09090909090909091,0.36363636363636365,0.4090909090909091,0.0,1.0,0.0,31.0
C00181,4,54,5,20313.07,4062.614,2.2,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.0,1.0,0.0,31.0
C00182,2,10,9,19969.3,2218.811111111111,2.7777777777777777,0.12,0.12,0.2,0.28,0.28,0.0,0.0,1.0,34.0
C00183,1,132,10,38277.14,3827.714,3.3,0.21212121212121213,0.12121212121212122,0.15151515151515152,0.24242424242424243,0.2727272727272727,1.0,0.0,0.0,35.0
C00184,1,87,6,35789.09,5964.848333333332,3.0,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2222222222222222,1.0,0.0,0.0,53.0
C00185,3,396,3,7628.679999999999,2542.893333333333,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,1.0,0.0,49.0
C00186,2,38,2,12830.509999999998,6415.254999999999,4.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,1.0,42.0
C00187,0,46,1,246.6,246.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0
C00188,2,238,2,7278.26,3639.13,3.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,1.0,36.0
C00189,2,98,9,20384.48,2264.942222222222,3.3333333333333335,0.1,0.13333333333333333,0.16666666666666666,0.4,0.2,0.0,0.0,1.0,62.0
C00190,4,95,6,15591.26,2598.5433333333335,2.8333333333333335,0.11764705882352941,0.29411764705882354,0.0,0.4117647058823529,0.17647058823529413,1.0,0.0,0.0,23.0
C00191,4,38,7,26810.71,3830.1014285714286,3.5714285714285716,0.2,0.12,0.2,0.2,0.28,0.0,0.0,1.0,30.0
C00192,3,56,4,25239.239999999998,6309.8099999999995,4.25,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.0,0.47058823529411764,1.0,0.0,0.0,43.0
C00193,3,3,3,12341.57,4113.856666666667,1.3333333333333333,0.5,0.25,0.0,0.0,0.25,1.0,0.0,0.0,51.0
C00194,1,319,5,12080.59,2416.118,3.8,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.2631578947368421,0.3157894736842105,1.0,0.0,0.0,63.0
C00195,2,109,5,16835.1,3367.0199999999995,4.0,0.1,0.15,0.15,0.3,0.3,0.0,0.0,1.0,40.0
C00196,1,186,5,25463.58,5092.716,4.0,0.2,0.15,0.25,0.2,0.2,0.0,1.0,0.0,46.0
C00197,2,2,5,15574.859999999999,3114.9719999999998,3.0,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0,1.0,48.0
C00198,2,556,3,7078.1900000000005,2359.396666666667,4.666666666666667,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,43.0
C00199,0,74,2,3428.5399999999995,1714.2699999999998,2.5,0.2,0.0,0.4,0.2,0.2,1.0,0.0,0.0,43.0
C00200,1,373,2,4283.6,2141.8,2.5,0.2,0.4,0.0,0.4,0.0,1.0,0.0,0.0,43.0
C00201,4,36,7,29378.16,4196.88,4.285714285714286,0.13333333333333333,0.13333333333333333,0.1,0.23333333333333334,0.4,0.0,1.0,0.0,56.0
C00202,4,341,3,15314.369999999999,5104.79,2.6666666666666665,0.375,0.25,0.125,0.125,0.125,0.0,1.0,0.0,27.0
C00203,3,17,7,41372.78,5910.397142857143,3.2857142857142856,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.0,1.0,0.0,52.0
C00204,4,63,8,21733.25,2716.65625,2.875,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.34782608695652173,1.0,0.0,0.0,50.0
C00205,2,39,4,8333.21,2083.3025,2.25,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.0,1.0,30.0
C00206,2,47,8,28574.44,3571.805,3.375,0.14814814814814814,0.18518518518518517,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.0,0.0,1.0,47.0
C00207,3,377,3,14039.47,4679.823333333333,3.6666666666666665,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.0,0.0,1.0,32.0
C00208,0,9,11,16746.31,1522.3918181818183,2.909090909090909,0.09375,0.15625,0.40625,0.21875,0.125,1.0,0.0,0.0,30.0
C00209,1,200,3,8227.48,2742.4933333333333,3.3333333333333335,0.1,0.1,0.1,0.2,0.5,1.0,0.0,0.0,28.0
C00210,1,98,4,19289.33,4822.3325,3.5,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,28.0
C00211,0,66,5,3612.98,722.596,2.6,0.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.0,0.0,1.0,48.0
C00212,1,224,5,18963.72,3792.744,3.2,0.25,0.1875,0.25,0.0,0.3125,0.0,1.0,0.0,63.0
C00213,0,203,3,6887.28,2295.7599999999998,2.3333333333333335,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,1.0,0.0,64.0
C00214,1,81,7,23747.08,3392.44,3.142857142857143,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.13636363636363635,0.3181818181818182,0.0,1.0,0.0,67.0
C00215,1,31,5,13032.53,2606.5060000000003,3.0,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.4666666666666667,0.0,1.0,0.0,20.0
C00216,0,63,3,2638.63,879.5433333333334,3.6666666666666665,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.0,0.0,1.0,60.0
C00217,4,10,9,30399.11,3377.678888888889,2.888888888888889,0.15384615384615385,0.2692307692307692,0.11538461538461539,0.11538461538461539,0.34615384615384615,0.0,0.0,1.0,25.0
C00218,4,91,7,17603.809999999998,2514.8299999999995,3.0,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.3333333333333333,0.2857142857142857,0.0,1.0,0.0,36.0
C00219,1,138,4,12452.48,3113.12,4.25,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.29411764705882354,0.23529411764705882,1.0,0.0,0.0,30.0
C00220,0,27,4,3607.77,901.9425,3.25,0.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,1.0,0.0,51.0
C00221,4,162,6,21007.829999999998,3501.305,2.1666666666666665,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.3076923076923077,1.0,0.0,0.0,25.0
C00222,2,179,4,12040.550000000001,3010.1375000000003,3.25,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.0,0.0,1.0,55.0
C00223,1,38,5,21795.09,4359.018,3.0,0.2,0.2,0.2,0.06666666666666667,0.3333333333333333,1.0,0.0,0.0,30.0
C00224,4,59,4,16478.63,4119.6575,4.0,0.125,0.1875,0.0625,0.25,0.375,1.0,0.0,0.0,27.0
C00225,1,60,8,30111.77,3763.97125,3.0,0.25,0.125,0.08333333333333333,0.20833333333333334,0.3333333333333333,1.0,0.0,0.0,34.0
C00226,1,18,7,26704.399999999998,3814.9142857142856,3.4285714285714284,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.0,1.0,0.0,35.0
C00227,3,166,1,6277.74,6277.74,2.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,35.0
C00228,2,103,4,10217.34,2554.335,3.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,1.0,40.0
C00229,2,4,4,8541.83,2135.4575,3.25,0.07692307692307693,0.0,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.0,0.0,1.0,65.0
C00230,1,202,7,23745.65,3392.2357142857145,3.5714285714285716,0.12,0.08,0.16,0.28,0.36,1.0,0.0,0.0,25.0
C00231,0,168,2,1584.4,792.2,3.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,61.0
C00232,1,261,7,21372.359999999997,3053.1942857142853,3.7142857142857144,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.23076923076923078,0.34615384615384615,0.0,1.0,0.0,20.0
C00233,3,1,10,41140.95,4114.094999999999,2.4,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.25,0.3333333333333333,0.0,0.0,1.0,34.0
C00234,0,356,3,4201.84,1400.6133333333335,3.6666666666666665,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,1.0,0.0,22.0
C00235,3,56,4,26029.31,6507.3275,3.0,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.4166666666666667,1.0,0.0,0.0,35.0
C00236,3,555,3,14151.18,4717.06,3.3333333333333335,0.2,0.0,0.3,0.1,0.4,0.0,0.0,1.0,22.0
C00237,3,23,3,14662.22,4887.406666666667,3.3333333333333335,0.3,0.0,0.3,0.1,0.3,0.0,0.0,1.0,20.0
C00238,3,69,4,23536.769999999997,5884.192499999999,2.75,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,1.0,0.0,0.0,36.0
C00239,1,83,9,45335.229999999996,5037.247777777778,3.888888888888889,0.2571428571428571,0.14285714285714285,0.11428571428571428,0.2,0.2857142857142857,0.0,1.0,0.0,31.0
C00240,4,195,3,8202.37,2734.1233333333334,3.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,1.0,0.0,0.0,45.0
C00241,1,80,9,43224.67,4802.7411111111105,3.7777777777777777,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.2647058823529412,0.20588235294117646,1.0,0.0,0.0,43.0
C00242,4,130,6,17125.4,2854.2333333333336,3.8333333333333335,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.17391304347826086,0.2608695652173913,1.0,0.0,0.0,48.0
C00243,3,124,2,14446.71,7223.355,3.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,58.0
C00244,4,12,4,18117.079999999998,4529.2699999999995,3.0,0.25,0.3333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,58.0
C00245,4,24,7,19869.19,2838.4557142857143,1.8571428571428572,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.38461538461538464,1.0,0.0,0.0,46.0
C00246,2,402,2,3647.24,1823.62,4.5,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0,45.0
C00247,1,336,4,10194.08,2548.52,4.25,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.0,1.0,0.0,55.0
C00248,3,123,4,21772.71,5443.1775,3.75,0.2,0.26666666666666666,0.0,0.2,0.3333333333333333,0.0,1.0,0.0,56.0
C00249,4,6,5,14584.01,2916.802,4.2,0.09523809523809523,0.0,0.2857142857142857,0.23809523809523808,0.38095238095238093,1.0,0.0,0.0,64.0
C00250,2,291,9,17098.47,1899.8300000000002,3.3333333333333335,0.06666666666666667,0.16666666666666666,0.2,0.3,0.26666666666666666,0.0,0.0,1.0,57.0
C00251,4,10,5,28725.96,5745.192,3.8,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.0,1.0,0.0,40.0
C00252,1,45,6,25578.329999999998,4263.054999999999,3.1666666666666665,0.21052631578947367,0.0,0.21052631578947367,0.15789473684210525,0.42105263157894735,0.0,1.0,0.0,59.0
C00253,3,139,4,16536.27,4134.0675,2.5,0.3,0.0,0.2,0.0,0.5,0.0,0.0,1.0,47.0
C00254,4,19,4,15861.55,3965.3875,3.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,1.0,0.0,56.0
C00255,3,115,7,43402.32,6200.331428571429,3.0,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.0,1.0,0.0,39.0
C00256,1,170,4,15746.59,3936.6475,3.75,0.2,0.13333333333333333,0.2,0.3333333333333333,0.13333333333333333,1.0,0.0,0.0,56.0
C00257,0,226,3,7820.82,2606.94,3.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,26.0
C00258,1,68,4,11860.490000000002,2965.1225000000004,3.5,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.0,1.0,0.0,40.0
C00259,1,64,6,19141.31,3190.2183333333337,3.0,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,48.0
C00260,4,159,8,28985.75,3623.21875,3.0,0.20833333333333334,0.2916666666666667,0.125,0.08333333333333333,0.2916666666666667,0.0,0.0,1.0,50.0
C00261,4,206,7,40153.229999999996,5736.175714285714,3.2857142857142856,0.30434782608695654,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.30434782608695654,0.0,0.0,1.0,34.0
C00262,1,347,2,6727.75,3363.875,3.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,20.0
C00263,0,404,2,2135.99,1067.995,3.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,33.0
C00264,3,582,3,21466.809999999998,7155.603333333333,4.333333333333333,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,0.0,1.0,33.0
C00265,3,337,2,13645.66,6822.83,3.5,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0,0.0,0.0,45.0
C00266,0,263,2,3588.01,1794.005,5.0,0.0,0.1,0.2,0.3,0.4,0.0,0.0,1.0,30.0
C00267,1,54,3,13103.5,4367.833333333333,4.0,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.08333333333333333,1.0,0.0,0.0,33.0
C00268,2,184,5,15556.82,3111.364,3.2,0.125,0.1875,0.125,0.1875,0.375,0.0,0.0,1.0,31.0
C00269,4,232,5,19249.61,3849.922,3.2,0.1875,0.375,0.1875,0.0625,0.1875,0.0,1.0,0.0,22.0
C00270,4,77,7,28661.14,4094.4485714285715,3.2857142857142856,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.34782608695652173,0.34782608695652173,0.0,1.0,0.0,46.0
C00271,4,0,4,19324.02,4831.005,2.75,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,1.0,0.0,0.0,27.0
C00272,3,128,3,9285.039999999999,3095.013333333333,2.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,23.0
C00273,3,107,3,16416.98,5472.326666666667,3.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,1.0,63.0
C00274,2,134,6,18639.35,3106.558333333333,3.6666666666666665,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.3181818181818182,0.3181818181818182,0.0,0.0,1.0,54.0
C00275,3,132,2,6692.7699999999995,3346.3849999999998,1.5,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,31.0
C00276,4,130,4,25093.36,6273.34,3.5,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,42.0
C00277,1,25,10,35128.0,3512.8,2.6,0.23076923076923078,0.19230769230769232,0.07692307692307693,0.23076923076923078,0.2692307692307692,0.0,1.0,0.0,47.0
C00278,1,161,5,19042.66,3808.532,3.4,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.35294117647058826,1.0,0.0,0.0,30.0
C00279,1,63,7,26235.1,3747.871428571428,3.0,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.0,1.0,0.0,47.0
C00280,0,206,3,2230.35,743.4499999999999,3.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,1.0,52.0
C00281,1,51,2,9616.95,4808.475,3.5,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,0.0,25.0
C00282,2,125,6,14770.21,2461.7016666666664,2.3333333333333335,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.0,0.0,1.0,46.0
C00283,4,93,7,24480.67,3497.238571428571,2.5714285714285716,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,1.0,0.0,36.0
C00284,3,160,1,4592.28,4592.28,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,25.0
C00285,4,114,5,19633.57,3926.714,3.2,0.1875,0.25,0.125,0.25,0.1875,1.0,0.0,0.0,44.0
C00286,0,99,3,3529.31,1176.4366666666667,4.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.0,1.0,0.0,41.0
C00287,1,121,6,20940.379999999997,3490.063333333333,2.3333333333333335,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.14285714285714285,1.0,0.0,0.0,49.0
C00288,1,46,6,31688.350000000002,5281.391666666667,4.166666666666667,0.24,0.2,0.24,0.2,0.12,1.0,0.0,0.0,33.0
C00289,4,20,6,15259.41,2543.235,3.1666666666666665,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.10526315789473684,0.21052631578947367,1.0,0.0,0.0,26.0
C00290,1,111,4,15515.4,3878.85,3.75,0.13333333333333333,0.2,0.06666666666666667,0.26666666666666666,0.3333333333333333,1.0,0.0,0.0,49.0
C00291,0,88,6,10761.76,1793.6266666666668,2.5,0.06666666666666667,0.3333333333333333,0.2,0.2,0.2,1.0,0.0,0.0,33.0
C00292,4,140,7,26920.489999999998,3845.7842857142855,2.5714285714285716,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.0,0.0,1.0,53.0
C00293,4,185,4,9981.17,2495.2925,3.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.0,1.0,0.0,59.0
C00294,4,222,5,20468.09,4093.618,3.8,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.0,1.0,0.0,41.0
C00295,4,298,2,8522.63,4261.315,3.5,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,1.0,50.0
C00296,3,289,1,6804.53,6804.53,4.0,0.25,0.0,0.0,0.25,0.5,0.0,1.0,0.0,57.0
C00297,4,65,9,21686.559999999998,2409.6177777777775,2.5555555555555554,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.34782608695652173,1.0,0.0,0.0,33.0
C00298,1,66,8,11231.74,1403.9675,2.0,0.125,0.125,0.125,0.4375,0.1875,0.0,1.0,0.0,29.0
C00299,4,242,5,22876.55,4575.3099999999995,3.2,0.1875,0.25,0.0625,0.1875,0.3125,0.0,1.0,0.0,30.0
C00300,0,268,5,8444.78,1688.9560000000001,3.6,0.05555555555555555,0.1111111111111111,0.3888888888888889,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,60.0
C00301,4,148,8,41166.799999999996,5145.849999999999,4.125,0.21212121212121213,0.15151515151515152,0.15151515151515152,0.30303030303030304,0.18181818181818182,0.0,0.0,1.0,61.0
C00302,2,181,7,16668.870000000003,2381.2671428571434,3.0,0.09523809523809523,0.3333333333333333,0.19047619047619047,0.23809523809523808,0.14285714285714285,0.0,0.0,1.0,20.0
C00303,2,1,8,15730.16,1966.27,2.625,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.38095238095238093,0.0,0.0,1.0,54.0
C00304,3,42,6,34559.65,5759.941666666667,3.5,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.3333333333333333,0.0,0.0,1.0,31.0
C00305,2,220,7,12574.02,1796.2885714285715,2.857142857142857,0.05,0.1,0.1,0.35,0.4,0.0,0.0,1.0,26.0
C00306,0,229,7,6997.92,999.7028571428572,3.2857142857142856,0.0,0.2608695652173913,0.2608695652173913,0.17391304347826086,0.30434782608695654,0.0,0.0,1.0,58.0
C00307,4,81,7,27102.73,3871.8185714285714,2.5714285714285716,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.3333333333333333,1.0,0.0,0.0,54.0
C00308,1,468,2,8222.69,4111.345,4.0,0.125,0.125,0.0,0.375,0.375,1.0,0.0,0.0,67.0
C00309,4,51,7,18119.75,2588.535714285714,2.857142857142857,0.1,0.15,0.15,0.25,0.35,0.0,1.0,0.0,26.0
C00310,4,124,4,18828.29,4707.0725,3.75,0.2,0.2,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.0,1.0,0.0,61.0
C00311,1,98,6,22573.410000000003,3762.2350000000006,3.6666666666666665,0.13636363636363635,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.3181818181818182,1.0,0.0,0.0,67.0
C00313,3,11,6,31797.62,5299.6033333333335,3.3333333333333335,0.25,0.0,0.1,0.3,0.35,0.0,0.0,1.0,64.0
C00314,4,74,9,38915.380000000005,4323.931111111112,2.6666666666666665,0.25,0.041666666666666664,0.125,0.25,0.3333333333333333,1.0,0.0,0.0,47.0
C00315,0,624,4,3831.8500000000004,957.9625000000001,3.25,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.38461538461538464,0.07692307692307693,1.0,0.0,0.0,52.0
C00316,1,9,10,33486.13,3348.613,2.4,0.20833333333333334,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.5,0.0,1.0,0.0,62.0
C00317,2,127,4,14510.54,3627.635,3.0,0.16666666666666666,0.0,0.25,0.25,0.3333333333333333,0.0,0.0,1.0,35.0
C00318,1,102,7,10285.05,1469.292857142857,2.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.0,1.0,0.0,35.0
C00319,3,111,4,22330.52,5582.63,3.5,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,1.0,50.0
C00320,2,105,8,16737.84,2092.23,2.25,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.4444444444444444,0.2222222222222222,0.0,0.0,1.0,39.0
C00321,1,15,7,15517.12,2216.7314285714288,2.7142857142857144,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.3684210526315789,0.2631578947368421,1.0,0.0,0.0,43.0
C00322,2,58,5,9626.25,1925.25,3.0,0.06666666666666667,0.2,0.4,0.06666666666666667,0.26666666666666666,0.0,0.0,1.0,52.0
C00323,0,143,4,6010.780000000001,1502.6950000000002,3.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.0,1.0,0.0,34.0
C00324,0,385,3,3692.3199999999997,1230.7733333333333,2.6666666666666665,0.125,0.25,0.125,0.25,0.25,0.0,0.0,1.0,51.0
C00325,4,28,7,24640.23,3520.032857142857,1.8571428571428572,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,0.0,1.0,54.0
C00326,3,145,3,17096.44,5698.813333333333,2.3333333333333335,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,1.0,55.0
C00327,0,209,3,5702.92,1900.9733333333334,2.6666666666666665,0.125,0.125,0.375,0.0,0.375,1.0,0.0,0.0,42.0
C00328,4,110,7,34973.89,4996.2699999999995,3.0,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.42857142857142855,0.0,0.0,1.0,65.0
C00329,1,58,10,27124.27,2712.427,3.1,0.12903225806451613,0.12903225806451613,0.1935483870967742,0.2903225806451613,0.25806451612903225,0.0,1.0,0.0,47.0
C00330,2,96,6,22646.85,3774.475,3.1666666666666665,0.15789473684210525,0.05263157894736842,0.0,0.3684210526315789,0.42105263157894735,0.0,0.0,1.0,27.0
C00331,4,45,5,28900.69,5780.138,2.8,0.35714285714285715,0.0,0.07142857142857142,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,52.0
C00332,0,203,4,3053.99,763.4975,2.75,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.0,0.0,1.0,63.0
C00333,0,80,6,9478.09,1579.6816666666666,2.3333333333333335,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0,1.0,0.0,23.0
C00334,4,213,3,11503.369999999999,3834.4566666666665,3.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,1.0,0.0,63.0
C00335,4,94,5,23766.87,4753.374,2.8,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,30.0
C00336,4,88,6,29681.79,4946.965,3.6666666666666665,0.18181818181818182,0.0,0.13636363636363635,0.13636363636363635,0.5454545454545454,1.0,0.0,0.0,20.0
C00337,4,51,9,37669.76,4185.528888888889,3.0,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.14814814814814814,0.25925925925925924,0.0,0.0,1.0,66.0
C00338,1,195,4,10478.49,2619.6225,2.75,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,1.0,0.0,0.0,27.0
C00339,2,139,5,9606.039999999999,1921.2079999999999,3.2,0.0625,0.0625,0.1875,0.4375,0.25,0.0,0.0,1.0,54.0
C00340,1,97,5,13739.510000000002,2747.9020000000005,3.6,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,46.0
C00341,4,349,4,11588.98,2897.245,2.5,0.2,0.2,0.0,0.1,0.5,0.0,1.0,0.0,46.0
C00342,3,220,2,7466.279999999999,3733.1399999999994,3.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,46.0
C00343,4,49,6,22721.34,3786.89,3.3333333333333335,0.2,0.2,0.05,0.3,0.25,1.0,0.0,0.0,36.0
C00344,0,141,1,160.43,160.43,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0
C00345,4,46,6,29688.38,4948.0633333333335,2.5,0.3333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.2,0.0,1.0,0.0,67.0
